"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'G': 20, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
274,0.875,0.8195125,00000100111101000011000010000000000101100010011011000110010000100110010101101101101110010001010000011010
275,0.875,0.8118375,00000100111101111010000010000010010000011000100001000110010000100110011011010001001100100111110100101010
276,0.875,0.8161,00000100111010111111000010000000011111010111111100000110010000100110011100101000000000001110110110011010
277,0.875,0.81805,00000100111110000100000010000011011111001100101010000110010000100110010111110010111000101000000010011010
278,0.875,0.8193375,00000100110100000011000010000000011001100000011100000110010000100110011001111100001101011011001110101010
279,0.875,0.8145625,00000100111101011110000010000010011010010010011100000110010000100110011000111010110001000011010000011010
280,0.875,0.8174875,00000100110101011111000010000010101111101110101100000110010000100110011000100000110100000111001010001010
281,0.875,0.8144875,00000100110010100001000010000000011101101000111100000110010000100110011100111001011000011010101011011010
282,0.875,0.81195,00000100111001100100000010000011001001001101001001000110010000100110011000011010010000100101010100011010
283,0.875,0.8197375,00000100110101011011000010000010100010110001111000000110010000100110011100101000110001110111001011011010
284,0.875,0.8222375,00000100110000001010000010000010100000101000111010000110010000100110011100001000101100000011001010101010
285,0.875,0.8138625,00000100111011001101000010000001110100011110000100000110010000100110011110101000011001100101000010101010
286,0.875,0.8189125,00000100110110000001000010000000011101101100011000000110010000100110010010110010010000001011011110011010
287,0.875,0.816575,00000100110111110011000010000011010101110111101001000110010000100110011011011000110000000000101011011010
288,0.875,0.8189,00000100110100111110000010000010010100100000011110000110010000100110011001101100000110111001111110011010
289,0.875,0.82145,00000100110011101101000010000001100000011111000010000110010000100110010010100011110001001010000111011010
290,0.875,0.818725,00000100111111010001000010000011010001001100111011000110010000100110011000011011010101001011110110111010
291,0.875,0.8150875,00000100110001110101000010000010101001111100001110000110010000100110011000101101000001011111110111011010
292,0.875,0.8193625,00000100110111001100000010000001110101011100111000000110010000100110010001001001010110111111011011101010
293,0.875,0.82255,00000100110100001101000010000011011110101000000010000110010000100110011100111101101110000011110100101010
294,0.875,0.815875,00000100110011000000000010000000010010001101111011000110010000100110010010011100110110011111011101111010
295,0.875,0.8159,00000100111010001101000010000000000001000001011101000110010000100110010001101101010010001011011110011010
296,0.875,0.8165625,00000100111000110101000010000010101010110001111110000110010000100110010110110011111111010001100111111010
297,0.875,0.8186,00000100110101011110000010000010011010000101100101000110010000100110011100111100010000111001110110011010
298,0.875,0.8132625,00000100110100011101000010000000010001000010001011000110010000100110011100100000101101000111010001011010
299,0.875,0.8163625,00000100111110011001000010000010110100111100110110000110010000100110011100001001000001100111111100001010
300,0.875,0.81885,00000100110111000001000010000010010010111000000011000110010000100110011001011100110100000111101111101010
301,0.875,0.8168875,00000100110101000100000010000001001101101000101111000110010000100110010000011100000100001000000001001010
302,0.875,0.819,00000100110011000101000010000000111001100000000100000110010000100110010100110000011110011000010000011010
303,0.875,0.8114375,00000100110001000101000010000000101011101100110110000110010000100110011100111010101010100010111101001010
304,0.875,0.8166,00000100110111000000000010000011110101111100011100000110010000100110011001111101000000111011100011101010
305,0.875,0.8153125,00000100111111011100000010000011010110001001101001000110010000100110011001011010110000000111110000011010
306,0.875,0.8158875,00000100111011000101000010000000010000101000001001000110010000100110011101111001011111101001001111011010
307,0.875,0.8161625,00000100110001000001000010000010000010101110000010000110010000100110011100001011000100000110011010111010
308,0.875,0.8213375,00000100110011011001000010000011000011000000101000000110010000100110010110101000110100011000110110011010
309,0.875,0.81715,00000100110111001010000010000000001000101100010101000110010000100110011100011000011001111101111110011010
310,0.875,0.8149,00000100110111101001000010000001001111101111011001000110010000100110010001010100110100000111101001011010
311,0.875,0.819325,00000100111110001011000010000000010001101011101010000110010000100110011001100011110010111101110100001010
312,0.875,0.8186375,00000100111011111000000010000010101111101101111010000110010000100110011100101000000011111111110000001010
313,0.875,0.8192875,00000100111001011101000010000011110101111100011100000110010000100110010100100000001000001001011010101010
314,0.875,0.8227375,00000100111000001100000010000001001101100001101000000110010000100110011100101001110100011000110011101010
315,0.875,0.8179875,00000100111101001100000010000000000101001010100101000110010000100110011010111111101011001100011101011010
316,0.875,0.812375,00000100110011011110000010000001010001101101101011000110010000100110010111000001110000011110111101001010
317,0.875,0.8157,00000100110111011100000010000010011111011000010100000110010000100110010000101101010010001010010111001010
318,0.875,0.8202,00000100111111101100000010000011001100010110000110000110010000100110010000110101011111100110111111011010
319,0.875,0.8165875,00000100110100011101000010000000000001000100000100000110010000100110011100001011110001101001110110111010
320,0.875,0.8128625,00000100110001101100000010000011000101100000111100000110010000100110010001010100000011000010001111011010
321,0.875,0.81685,00000100110100001111000010000010111001000010001100000110010000100110010101111000110001110110001010111010
322,0.875,0.8143875,00000100111101001111000010000010010011001000001110000110010000100110011001000101110011001110100111011010
323,0.875,0.8133375,00000100111001100000000010000000010101110000110000000110010000100110011101101000110101011011011110011010
324,0.875,0.81215,00000100110011001101000010000011000101100000000100000110010000100110011010101100111111011001001010011010
325,0.875,0.8150625,00000100110000111111000010000001010001000001000010000110010000100110011011110010000000011001010110001010
326,0.875,0.815825,00000100110010000100000010000001000000010111101010000110010000100110011001101001001100101111110100001010
327,0.875,0.81795,00000100111101011110000010000010000101100101111111000110010000100110010110100101110001010011100000001010
328,0.875,0.816425,00000100110010011100000010000011101110011000000000000110010000100110011100100000001011111001110111001010
329,0.875,0.8208125,00000100111011001110000010000000011011100100011011000110010000100110010110100101101110101011001111011010
330,0.875,0.8151875,00000100111010011100000010000001100000111111111001000110010000100110011010011110100101101001111111011010
331,0.875,0.8167,00000100110010000000000010000000001000100100010100000110010000100110010100111001100001101001111010011010
332,0.875,0.8176125,00000100110011001100000010000000100011101110001110000110010000100110011000001101011111111100110110011010
333,0.875,0.817725,00000100110111000001000010000010100100000111101100000110010000100110011010011000001000111011111001101010
334,0.875,0.8205375,00000100110100011101000010000000000001111110011100000110010000100110011100111101101000001010110100011010
335,0.875,0.816575,00000100110110001100000010000011000010000010101101000110010000100110010110110100010111000101010100011010
336,0.875,0.8184875,00000100110110001100000010000000010001100001101011000110010000100110011000001101011111111100110111011010
337,0.875,0.81715,00000100110011001001000010000000000101001010100100000110010000100110011100111110111111011000111100011010
338,0.875,0.818875,00000100110100010010000010000001110100010101110000000110010000100110011101001000000101011001111001001010
339,0.875,0.8162,00000100110110000100000010000000011111110000001101000110010000100110010001001010010000100101111111101010
340,0.875,0.8220875,00000100110011001100000010000001010110010001101001000110010000100110010100010001010000001101110111111010
341,0.875,0.815825,00000100110101000011000010000000000100101110110010000110010000100110011100111100110000111110001011101010
342,0.875,0.8122375,00000100111000001101000010000000011001110100100000000110010000100110010100001001011000111100000000011010
343,0.875,0.816675,00000100110001000101000010000011011001000101010001000110010000100110011101100000100001110011100000111010
344,0.875,0.8156875,00000100110001001111000010000000000110101110010000000110010000100110011011011101111001001111011110001010
345,0.875,0.8194625,00000100111101001111000010000011111100010110000000000110010000100110010010000001010100011100110111001010
346,0.875,0.81855,00000100110100001010000010000000010100010101010011000110010000100110011110011100100011001000110011011010
347,0.875,0.8167875,00000100111000010011000010000001010100001011000010000110010000100110011101001000100101010101111111011010
348,0.875,0.8141625,00000100110111111000000010000001011001111100101000000110010000100110011001011110100001111011100111001010
349,0.875,0.8163625,00000100110010001101000010000001001111010010111000000110010000100110010010011110110101101101100010011010
350,0.875,0.814825,00000100111110001101000010000001001110011110010110000110010000100110010011001101110100001001101111001010
351,0.875,0.8154625,00000100110000000101000010000000011001101000110110000110010000100110011001000001010010111100111110001010
352,0.875,0.8203,00000100110101111001000010000010101011000110000010000110010000100110011011011100011110111100111011101010
353,0.875,0.81695,00000100110001010100000010000000100011010010110101000110010000100110010000001110110010000101100010101010
354,0.875,0.8122875,00000100110001101110000010000010010000101000001100000110010000100110010010011110110101101101000010011010
355,0.875,0.8133375,00000100111001110111000010000000011001111001101101000110010000100110010000101101110011000010100100101010
356,0.875,0.8162375,00000100110001011111000010000000011011101000101000000110010000100110011101110011010010000110110110001010
357,0.875,0.814125,00000100110110001101000010000011000001111100000011000110010000100110010110001010010100101010000000101010
358,0.875,0.8197125,00000100110111001111000010000011011010100111000100000110010000100110010110000011010010111010001101001010
359,0.875,0.821775,00000100110001100001000010000011110100111101111100000110010000100110010000011001000000000100110101101010
360,0.875,0.81435,00000100111111000001000010000001101001111010001001000110010000100110011001001001010010001011101101101010
